,Name1,Name2,Co-mentions,Average Sentiment
3874,Joe Biden,Marjorie Taylor Greene,20,0.052598977834156
3875,Joe Biden,Emily Rainey,8,-0.0242280384277046
3877,Joe Biden,JD Vance,6,0.128012507460937
3882,Joe Biden,Chuck Morse,6,0.128012507460937
3885,Joe Biden,Peter Thiel,6,0.128012507460937
3888,Joe Biden,Sam Brown,6,0.128012507460937
3889,Joe Biden,Jessica Cisneros,8,0.1379032591472179
3894,Joe Biden,Eva Guzman,6,0.1340846329981466
3911,Joe Biden,John Fetterman,6,0.128012507460937
3913,Joe Biden,Vicky Hartzler,8,0.1279170042220763
3915,Joe Biden,Josh Mandel,6,0.128012507460937
3917,Joe Biden,David McCormick,6,0.128012507460937
3922,Joe Biden,Mandela Barnes,6,0.128012507460937
3924,Joe Biden,Kevin McCarthy,10,0.1271888419522941
3931,Joe Biden,Eric Greitens,12,0.1031664360189402
3933,Joe Biden,Mike Garcia,6,0.1182138260857242
3934,Joe Biden,David Perdue,6,0.1409983141171258
3935,Joe Biden,Devin Nunes,10,0.108342284368656
3940,Joe Biden,Marjorie K Eastman,6,0.128012507460937
3945,Joe Biden,Val Demings,6,0.128012507460937
3949,Joe Biden,Jim Lamon,6,0.128012507460937
3953,Joe Biden,Kelly Tshibaka,6,0.1277481614919732
3954,Joe Biden,George P Bush,8,0.1379032591472179
3960,Joe Biden,Adam Laxalt,6,0.128012507460937
3962,Joe Biden,Alex Lasry,6,0.128012507460937
3966,Joe Biden,Quaye Quartey,6,0.1182138260857242
3971,Joe Biden,Mark Kelly,10,0.0970390641410032
3972,Joe Biden,Blake Masters,6,0.128012507460937
3973,Joe Biden,Eric Schmitt,6,0.128012507460937
3982,Joe Biden,Glenn Youngkin,8,0.1003512127403215
3983,Joe Biden,Doug Mastriano,8,0.1008762024234078
3985,Joe Biden,Marco Rubio,6,0.128012507460937
3987,Joe Biden,Greg Abbott,14,0.1021214833461872
3989,Joe Biden,Kevin Smith,6,0.128012507460937
3991,Joe Biden,Jon Ossoff,10,0.1055606046318916
3998,Joe Biden,Lisa Murkowski,6,0.1277481614919732
4001,Joe Biden,Tim Ryan,6,0.128012507460937
4003,Joe Biden,Mark Finchem,6,0.1217965825153942
4004,Joe Biden,Mark Brnovich,10,0.1063856684212034
4017,Joe Biden,Richard Burr,6,0.128012507460937
4018,Joe Biden,Maggie Hassan,6,0.128012507460937
4019,Joe Biden,Sherrod Brown,6,0.128012507460937
4023,Joe Biden,Madison Cawthorn,14,0.0902218899388523
4026,Joe Biden,Josh Hawley,8,0.0655244590508063
4030,Joe Biden,Mo Brooks,16,0.0555813217544005
4034,Joe Biden,Mehmet Oz,6,0.128012507460937
4042,Joe Biden,Raphael Warnock,18,0.1068945719825077
4045,Joe Biden,Brad Raffensperger,8,0.1008762024234078
4046,Joe Biden,Stacey Abrams,10,0.1141771524149167
4050,Joe Biden,Louie Gohmert,6,0.1340846329981466
4051,Joe Biden,Ted Budd,6,0.128012507460937
4053,Joe Biden,Van Taylor,6,0.1340846329981466
4055,Joe Biden,Chris Sununu,6,0.128012507460937
4059,Joe Biden,Rudy Salas,6,0.1182138260857242
4065,Joe Biden,Kamala Harris,20,0.0762481774322499
4068,Joe Biden,Jeff Bartos,6,0.128012507460937
4069,Joe Biden,Billy Long,6,0.128012507460937
4071,Joe Biden,Kelly Loeffler,8,0.1229897548025477
4074,Joe Biden,David Valadao,6,0.1182138260857242
4078,Joe Biden,Tom Wolf,6,0.0823320102389575
4080,Joe Biden,Elizabeth Warren,8,0.1326693578517065
4081,Joe Biden,Catherine Cortez Masto,6,0.128012507460937
4082,Joe Biden,Pat Toomey,6,0.128012507460937
4084,Joe Biden,Andrew Cuomo,6,0.1385469356038004
4085,Joe Biden,Henry Cuellar,8,0.1379032591472179
4086,Joe Biden,Pat McCrory,6,0.128012507460937
4088,Joe Biden,Carla Sands,6,0.128012507460937
4092,Joe Biden,Lucas Kunce,6,0.128012507460937
4098,Joe Biden,Herschel Walker,6,0.128012507460937
4100,Joe Biden,Matt Dolan,6,0.128012507460937
4101,Joe Biden,Mark Walker,6,0.128012507460937
4102,Joe Biden,Ron Johnson,8,0.1149554199364789
4103,Joe Biden,Don Bolduc,6,0.128012507460937
4104,Joe Biden,Maggie HassanDemocratic,6,0.128012507460937
4106,Joe Biden,Katie Hobbs,8,0.1008762024234078
4108,Joe Biden,Brian Kemp,12,0.0851392348198278
4110,Joe Biden,Sean Parnell,6,0.128012507460937
4112,Joe Biden,Ken Paxton,12,0.1147813110868074
4114,Joe Biden,Cheri Beasley,6,0.128012507460937
4115,Joe Biden,Conor Lamb,6,0.128012507460937
4116,Joe Biden,Christy Smith,6,0.1182138260857242
4117,Joe Biden,Rudy Giuliani,16,0.0768566612074725
4120,Joe Biden,Jane Timken,6,0.128012507460937
4123,Joe Biden,Ron DeSantis,24,0.0567651244343584
4125,Joe Biden,Roy Blunt,12,0.1031664360189402
4134,Joe Biden,Bill Clinton,6,0.0930632483961971
4136,Joe Biden,Barack Obamas,6,0.1234410924938047
4137,Joe Biden,George W Bush,29,0.0668456403144902
4140,Joe Biden,Hillary Clinton,14,0.0573340198876898
4141,Joe Biden,Chris Cillizza,8,0.0986306672759723
4149,Joe Biden,Barack Obama,48,0.0653953080487852
4159,Joe Biden,Kyrsten Sinema,6,0.0914047978010823
4161,Joe Biden,Doug Ducey,16,0.0710235291349012
4165,Joe Biden,Ted Cruz,8,0.0762719730735462
4182,Joe Biden,Jackie Speier,8,0.0772089285799934
4210,Joe Biden,Mike Pence,14,0.0291168849664268
4228,Joe Biden,Alexandria OcasioCortez,7,0.1328521307943072
4230,Joe Biden,Bernie Sanders,6,0.1775937178001845
4238,Joe Biden,Joe Arpaio,6,0.1032778894100146
4239,Joe Biden,Dan Crenshaw,6,0.0588881199605997
4276,Joe Biden,George Bush,8,0.099884540465473
4297,Joe Biden,Breonna Taylor,8,0.0799232733032074
4298,Joe Biden,George Floyd,16,0.0833429586248374
4300,Joe Biden,Michael Jackson,10,0.0762022608345838
4303,Joe Biden,Jim Crow,12,0.0702500356933644
4364,Joe Biden,Michael Flynn,12,0.0436175441968903
4370,Joe Biden,Scott Bronstein,12,0.0549267623285771
4371,Joe Biden,Yahya AbouGhazala,24,0.0453930072758582
4375,Joe Biden,Doug Logan,16,0.0524909699787353
4376,Joe Biden,Ron Watkins,8,0.0594574091155057
4378,Joe Biden,Drew Griffin,12,0.0385123290029119
4380,Joe Biden,Rick Hasen,8,0.0556645859664325
4384,Joe Biden,Curt Devine,8,0.0428271774365654
4388,Joe Biden,Sidney Powell,12,0.0520995267674244
4389,Joe Biden,Audrey Ash,8,0.0777711447323088
4390,Joe Biden,Bill Gates,8,0.0515286682911127
4399,Joe Biden,Donald Trumps,10,0.0655193639144133
4402,Joe Biden,Mike Lindell,8,0.0594903208371383
4407,Joe Biden,Harri Hursti,8,0.0676310896078413
4413,Joe Biden,Bin Laden,8,0.0100719457517337
4420,Joe Biden,Osama bin Laden,12,0.0077952715399558
4424,Joe Biden,bin Laden,8,0.0100719457517337
4434,Joe Biden,Karen Fann,12,0.0453394900177794
4438,Joe Biden,Christina Bobb,8,0.045524530841965
4440,Joe Biden,K Parker,8,0.0099411728424643
4441,Joe Biden,MiamiToby Fried,7,0.0101937117237591
4443,Joe Biden,MiamiFaydah Bushnaq,8,0.0099411728424643
4445,Joe Biden,Daniella Levine Cava,8,0.0099411728424643
4447,Joe Biden,Jill Biden,28,0.0667772370018224
4448,Joe Biden,Udonis Haslem,8,0.0099411728424643
4449,Joe Biden,Alan Cominsky,8,0.0099411728424643
4451,Joe Biden,Maria Fernanda Martinez,8,0.0099411728424643
4452,Joe Biden,MiamiAriana Hevia,8,0.0099411728424643
4453,Joe Biden,Donna DiMaggio Berger,8,0.0099411728424643
4455,Joe Biden,MiamiEliagne Sanchez,8,0.0099411728424643
4456,Joe Biden,Cassandra Statton,8,0.0099411728424643
4458,Joe Biden,Sean Wilt,8,0.0099411728424643
4459,Joe Biden,Chaim Rosenberg,8,0.0099411728424643
4461,Joe Biden,Frank Morabito,8,0.0099411728424643
4463,Joe Biden,MiamiKarol Casper,7,0.0101937117237591
4496,Joe Biden,Patrick Byrne,8,0.0411765852203352
4498,Joe Biden,Jesus Christ,6,0.0509602453102453
4501,Joe Biden,Ken Bennett,8,0.0411765852203352
4513,Joe Biden,Antony Blinken,24,0.0524612815390609
4518,Joe Biden,Mike Pompeo,8,0.1088562774851151
4521,Joe Biden,Jen Psaki,26,0.0527470919760229
4526,Joe Biden,LeBron James,14,0.1242298011356409
4539,Joe Biden,Ali Alexander,12,0.0479205306697951
4544,Joe Biden,Benjamin Naughton,12,0.023567834622585
4548,Joe Biden,Anthony Fauci,6,0.0343675349154211
4562,Joe Biden,Nelli Black,12,0.0292346091566364
4568,Joe Biden,Charlie Kirk,6,0.05896004396358
4574,Joe Biden,Melania Trump,6,0.0774829992248538
4581,Joe Biden,Andy Biggs,8,0.0129904385332016
4583,Joe Biden,William Barr,8,0.0455402521455153
4595,Joe Biden,Ashli Babbitt,6,0.0185431401261247
4604,Joe Biden,Brian Sicknick,8,0.024105088542327
4629,Joe Biden,Yulia Navalnayas,6,0.0464731527353382
4631,Joe Biden,Alexey Navalny,18,0.0323425727077086
4635,Joe Biden,Anna Chernova,12,0.0252282252270175
4640,Joe Biden,Laura SmithSpark,8,0.0854108694740406
4644,Joe Biden,Boris Nemtsov,6,0.0352425551436295
4651,Joe Biden,Jake Sullivan,10,0.0328007288020414
4662,Joe Biden,Ursula von der Leyen,14,0.0756140485109271
4666,Joe Biden,Justin Trudeau,12,0.1189610449288014
4668,Joe Biden,Luke McGee,6,0.1184363378881038
4670,Joe Biden,Boris Johnson,58,0.0750836725611645
4672,Joe Biden,Steffen Seibert,6,0.0463205215337
4673,Joe Biden,Emmanuel Macron,34,0.075466978885707
4674,Joe Biden,Narendra Modi,8,0.1397812723496304
4679,Joe Biden,Angela Merkel,34,0.0718970302378268
4692,Joe Biden,Colin Kaepernick,6,0.0815172312239735
4700,Joe Biden,Jacob Blake,6,0.1032675810209132
4709,Joe Biden,George Floyds,6,0.1093561662753051
4736,Joe Biden,Greta Thunberg,6,0.109210011290822
4740,Joe Biden,Boris Johnsons,10,0.0807322228403226
4754,Joe Biden,Maegan Vazquez,6,0.1105247795209432
4759,Joe Biden,Dmitry Peskov,26,0.0167317576536196
4765,Joe Biden,Zahra Ullah,6,0.0236531311214282
4766,Joe Biden,Martin Goillandeau,6,0.0761212770417809
4796,Joe Biden,Prince Philip,24,0.1036918589930588
4809,Joe Biden,Prince Charles,20,0.1100390922071657
4811,Joe Biden,John Kerry,8,0.0989892677142219
4812,Joe Biden,Prince Harry,26,0.1069536006937803
4813,Joe Biden,Duchess of Sussex,6,0.0928202002856816
4815,Joe Biden,Prince William,10,0.1077266882210566
4816,Joe Biden,Oprah Winfrey,8,0.1073655074034586
4817,Joe Biden,Meghan Markle,12,0.0985781535769033
4819,Joe Biden,Princess Diana,12,0.1199083029822494
4827,Joe Biden,Jeffrey Epstein,6,0.0832752463460835
4858,Joe Biden,Donald Tusk,8,0.0782480750200745
4859,Joe Biden,Elizabeth II,30,0.1009931187845842
4860,Joe Biden,Irene Kasner,8,0.0782480750200745
4862,Joe Biden,Helmut Kohl,8,0.0782480750200745
4863,Joe Biden,Antti Rinne,8,0.0782480750200745
4864,Joe Biden,Tedros Adhanom Ghebreyesus,8,0.0782480750200745
4867,Joe Biden,Theresa May,14,0.071373282544248
4868,Joe Biden,Ulrich Merkel,8,0.0782480750200745
4869,Joe Biden,Angela Merkels,8,0.0782480750200745
4870,Joe Biden,Michelle Obama,12,0.0961091545299854
4871,Joe Biden,Armin Laschet,12,0.0394411525803284
4872,Joe Biden,CNNAngela Merkel,8,0.0782480750200745
4873,Joe Biden,Joachim Sauer,8,0.0782480750200745
4875,Joe Biden,Horst Kasner,8,0.0782480750200745
4876,Joe Biden,Horst Seehofer,12,0.0498355016196014
4877,Joe Biden,Karl Vick,8,0.0782480750200745
4878,Joe Biden,Volker Bouffier,8,0.0782480750200745
4891,Joe Biden,Dominic Raab,8,0.0211546300301101
4905,Joe Biden,George VI,10,0.1075481832094736
4914,Joe Biden,Queen Elizabeths,6,0.1216421459415198
4915,Joe Biden,Scott Morrison,26,0.0866090140439614
4916,Joe Biden,Princess Charlotte,6,0.0967428321111994
4918,Joe Biden,Prince Andrew,16,0.1101494766489166
4922,Joe Biden,the Duke of Edinburgh,8,0.136169562167309
4923,Joe Biden,Prince Edward,10,0.1104597106566197
4924,Joe Biden,Prince Louis,7,0.0972270112041719
4931,Joe Biden,Prince George,8,0.0975901455239013
4933,Joe Biden,Prince Philips,14,0.1108218900456529
4949,Joe Biden,Queen Elizabeth II,7,0.0949462292052392
4967,Joe Biden,Alexander Lukashenko,16,0.0145875574819047
4974,Joe Biden,Angela Dewan,8,0.0703561018410197
4997,Joe Biden,Matthew Chance,6,-0.0137000367932044
5032,Joe Biden,Allie Malloy,6,-0.0147952088169479
5070,Joe Biden,Mario Draghi,6,0.0911607485748382
5102,Joe Biden,Olaf Scholz,6,0.0243966865762562
5104,Joe Biden,von der Leyen,6,0.0542541631105879
5160,Joe Biden,Danish Siddiqui,6,0.0244779314842258
5181,Joe Biden,Lloyd Austin,6,0.0233953270753256
5183,Joe Biden,John Kirby,8,0.0266482269082258
5191,Joe Biden,Keith Pitt,6,0.0901951308410935
5192,Joe Biden,Alok Sharma,8,0.0960161308638104
5270,Joe Biden,Svetlana Tikhanovskaya,8,0.0118727363379769
5594,Michael Strahan,CNNPete Davidson,7,0.0997728768926925
5595,Michael Strahan,Jeff Bezos,7,0.0997728768926925
5596,Michael Strahan,Pete Davidson,7,0.0997728768926925
5598,Michael Strahan,William Shatner,7,0.0997728768926925
5600,Michael Strahan,Kim Kardashian,7,0.0997728768926925
5681,CNNPete Davidson,Jeff Bezos,7,0.0997728768926925
5682,CNNPete Davidson,Pete Davidson,7,0.0997728768926925
5684,CNNPete Davidson,William Shatner,7,0.0997728768926925
5686,CNNPete Davidson,Kim Kardashian,7,0.0997728768926925
5691,Jeff Bezos,Pete Davidson,7,0.0997728768926925
5693,Jeff Bezos,William Shatner,11,0.0899573785614841
5695,Jeff Bezos,Kim Kardashian,7,0.0997728768926925
5734,Pete Davidson,William Shatner,7,0.0997728768926925
5736,Pete Davidson,Kim Kardashian,9,0.1131626413256444
5768,William Shatner,Kim Kardashian,7,0.0997728768926925
5804,William Shatner,Elizabeth II,6,0.1042207446549906
5832,Kim Kardashian,Kris Jenner,9,0.0592929292929293
5833,Kim Kardashian,Khloe Kardashian,6,-0.031060606060606
5834,Kim Kardashian,Kanye West,6,-0.031060606060606
5835,Kim Kardashian,Tristan Thompson,6,-0.031060606060606
5836,Kim Kardashian,Kylie Jenners,6,-0.031060606060606
5837,Kim Kardashian,Kourtney Kardashian,6,-0.031060606060606
5838,Kim Kardashian,Kendall Jenners,6,-0.031060606060606
5839,Kim Kardashian,Travis Barker,6,-0.031060606060606
5900,Kim Kardashian,Andrea Radrizzani,6,0.0884800015800691
5901,Kim Kardashian,Khalida Popal,6,0.0884800015800691
5912,Sumit Gupta,Siddharth Menon,6,0.0836517186517186
5913,Sumit Gupta,Pritish Kumawat,6,0.0836517186517186
5914,Sumit Gupta,Anirudh Rastogi,6,0.0836517186517186
5916,Sumit Gupta,Swati Daga,6,0.0836517186517186
5919,Siddharth Menon,Pritish Kumawat,6,0.0836517186517186
5920,Siddharth Menon,Anirudh Rastogi,6,0.0836517186517186
5922,Siddharth Menon,Swati Daga,6,0.0836517186517186
5923,Pritish Kumawat,Anirudh Rastogi,6,0.0836517186517186
5925,Pritish Kumawat,Swati Daga,6,0.0836517186517186
5927,Anirudh Rastogi,Swati Daga,6,0.0836517186517186
5954,Narendra Modi,Justin Trudeau,6,0.1358553277666473
5959,Narendra Modi,Boris Johnson,8,0.1397812723496304
5986,Narendra Modi,Prince Harry,6,0.1108905722553079
5989,Narendra Modi,Elizabeth II,8,0.1210577057161259
5995,Narendra Modi,Meghan Markle,6,0.1108905722553079
5999,Narendra Modi,Prince Philip,8,0.1210577057161259
6018,Narendra Modi,Prince Charles,6,0.112283496304247
6129,Sergei B Ivanov,Sergei S Ivanov,6,0.0653692956528008
6130,Sergei B Ivanov,Paul Zimnisky,6,0.0653692956528008
6131,Sergei B Ivanov,Tiffany Stevens,6,0.0653692956528008
6132,Sergei B Ivanov,Martin Rapaport,6,0.0653692956528008
6133,Sergei S Ivanov,Paul Zimnisky,6,0.0653692956528008
6134,Sergei S Ivanov,Tiffany Stevens,6,0.0653692956528008
6135,Sergei S Ivanov,Martin Rapaport,6,0.0653692956528008
6136,Paul Zimnisky,Tiffany Stevens,6,0.0653692956528008
6137,Paul Zimnisky,Martin Rapaport,6,0.0653692956528008
6138,Tiffany Stevens,Martin Rapaport,6,0.0653692956528008
6203,Sampo Hietanen,Maria Kamargianni,6,0.083143547273982
6204,Yi Chao,Jamie McMichaelPhillips,6,0.1760241641597573
6205,Keri Althoff,Sanjay Gupta,6,0.0737685771019104
6206,Keri Althoff,Deborah Fuller,6,0.0737685771019104
6207,Keri Althoff,Anthony Fauci,6,0.0737685771019104
6208,Sanjay Gupta,Deborah Fuller,6,0.0737685771019104
6209,Sanjay Gupta,Anthony Fauci,6,0.0737685771019104
6358,Deborah Fuller,Anthony Fauci,6,0.0737685771019104
6361,Anthony Fauci,Alex Jones,8,0.0373836003697663
6364,Anthony Fauci,Ali Alexander,8,0.0373836003697663
6365,Anthony Fauci,Scott Bronstein,8,0.0373836003697663
6367,Anthony Fauci,Yahya AbouGhazala,8,0.0373836003697663
6371,Anthony Fauci,Benjamin Naughton,8,0.0373836003697663
6377,Anthony Fauci,Roger Stone,8,0.0373836003697663
6498,Abraham Lincoln,George Washington,9,0.1065870455451659
6502,Abraham Lincoln,John F Kennedy,6,0.0594278531742919
6517,Abraham Lincoln,Barack Obama,6,0.076155223177524
6521,Abraham Lincoln,Bill Clinton,6,0.076155223177524
6556,Abraham Lincoln,Martin Luther King Jr,8,0.129623481498268
6919,Salli Richardson Whitfield,,6,0.1262759170653907
6920,Salli Richardson Whitfield,Erica Armstrong Dunbar,6,0.1262759170653907
6921,Salli Richardson Whitfield,Julian Fellowes,6,0.1262759170653907
6922,Salli Richardson Whitfield,JohnJohn Williams IV,6,0.1262759170653907
6923,Salli Richardson Whitfield,Armstrong Dunbar,6,0.1262759170653907
6925,Salli Richardson Whitfield,Peggy Scott,6,0.1262759170653907
6926,Salli Richardson Whitfield,Richardson Whitfields,6,0.1262759170653907
6927,Salli Richardson Whitfield,John Douglas Thompson,6,0.1262759170653907
6928,Salli Richardson Whitfield,Audra McDonald,6,0.1262759170653907
6929,,Erica Armstrong Dunbar,6,0.1262759170653907
6930,,Julian Fellowes,6,0.1262759170653907
6931,,JohnJohn Williams IV,6,0.1262759170653907
6932,,Armstrong Dunbar,6,0.1262759170653907
6934,,Peggy Scott,8,0.1232019987021922
6935,,Richardson Whitfields,6,0.1262759170653907
6936,,John Douglas Thompson,6,0.1262759170653907
6937,,Audra McDonald,8,0.1232019987021922
6954,Erica Armstrong Dunbar,Julian Fellowes,6,0.1262759170653907
6955,Erica Armstrong Dunbar,JohnJohn Williams IV,6,0.1262759170653907
6956,Erica Armstrong Dunbar,Armstrong Dunbar,6,0.1262759170653907
6958,Erica Armstrong Dunbar,Peggy Scott,6,0.1262759170653907
6959,Erica Armstrong Dunbar,Richardson Whitfields,6,0.1262759170653907
6960,Erica Armstrong Dunbar,John Douglas Thompson,6,0.1262759170653907
6961,Erica Armstrong Dunbar,Audra McDonald,6,0.1262759170653907
6962,Julian Fellowes,JohnJohn Williams IV,6,0.1262759170653907
6963,Julian Fellowes,Armstrong Dunbar,6,0.1262759170653907
6965,Julian Fellowes,Peggy Scott,6,0.1262759170653907
6966,Julian Fellowes,Richardson Whitfields,6,0.1262759170653907
6967,Julian Fellowes,John Douglas Thompson,6,0.1262759170653907
6968,Julian Fellowes,Audra McDonald,6,0.1262759170653907
6969,JohnJohn Williams IV,Armstrong Dunbar,6,0.1262759170653907
6971,JohnJohn Williams IV,Peggy Scott,6,0.1262759170653907
6972,JohnJohn Williams IV,Richardson Whitfields,6,0.1262759170653907
6973,JohnJohn Williams IV,John Douglas Thompson,6,0.1262759170653907
6974,JohnJohn Williams IV,Audra McDonald,6,0.1262759170653907
6976,Armstrong Dunbar,Peggy Scott,6,0.1262759170653907
6977,Armstrong Dunbar,Richardson Whitfields,6,0.1262759170653907
6978,Armstrong Dunbar,John Douglas Thompson,6,0.1262759170653907
6979,Armstrong Dunbar,Audra McDonald,6,0.1262759170653907
6984,Peggy Scott,Richardson Whitfields,6,0.1262759170653907
6985,Peggy Scott,John Douglas Thompson,6,0.1262759170653907
6986,Peggy Scott,Audra McDonald,8,0.1232019987021922
7003,Richardson Whitfields,John Douglas Thompson,6,0.1262759170653907
7004,Richardson Whitfields,Audra McDonald,6,0.1262759170653907
7005,John Douglas Thompson,Audra McDonald,6,0.1262759170653907
7022,Aya Elamroussi,Bob Saget,6,0.0238579403053087
7023,Aya Elamroussi,Tina Burnside,6,0.0238579403053087
7024,Aya Elamroussi,Bob Sagets,6,0.0238579403053087
7025,Aya Elamroussi,Kelly Rizzo,6,0.0238579403053087
7026,Aya Elamroussi,Amy Simonson,6,0.0238579403053087
7027,Aya Elamroussi,Kate Conerlv,6,0.0238579403053087
7028,Aya Elamroussi,Brian Bieber,6,0.0238579403053087
7029,Aya Elamroussi,Vincent Chiu,6,0.0238579403053087
7041,Bob Saget,Tina Burnside,6,0.0238579403053087
7042,Bob Saget,Bob Sagets,6,0.0238579403053087
7043,Bob Saget,Kelly Rizzo,6,0.0238579403053087
7044,Bob Saget,Amy Simonson,6,0.0238579403053087
7045,Bob Saget,Kate Conerlv,6,0.0238579403053087
7046,Bob Saget,Brian Bieber,6,0.0238579403053087
7047,Bob Saget,Vincent Chiu,6,0.0238579403053087
7048,Bob Saget,Bob Odenkirk,6,0.2178891184573003
7050,Tina Burnside,Bob Sagets,6,0.0238579403053087
7051,Tina Burnside,Kelly Rizzo,6,0.0238579403053087
7052,Tina Burnside,Amy Simonson,6,0.0238579403053087
7053,Tina Burnside,Kate Conerlv,6,0.0238579403053087
7054,Tina Burnside,Brian Bieber,6,0.0238579403053087
7055,Tina Burnside,Vincent Chiu,6,0.0238579403053087
